year,name,index,type,lo,mi,hi
2010,r2,2,elas,0.36760246058808266,0.529030207297617,0.6701448856810485
2010,r2,2,elas_asym,0.4316943756108387,0.62393985375647,0.7896310245704058
2010,s1,1,elas,0.005043788059968586,0.047240508837744666,0.21966424170544996
2010,s1,1,elas_asym,0.011064078797900459,0.0718701157620292,0.29357748017337776
2010,s2,2,elas,0.01249689611697992,0.06145015870484061,0.16019740803568683
2010,s2,2,elas_asym,0.012591381273892784,0.056831139860937865,0.1500989520428037
2010,s3,3,elas,0.45921858494011186,0.6623275995293725,0.8402982532134662
2010,s3,3,elas_asym,0.4590934913499135,0.6722228601517397,0.8585133401067299
2010,s4,4,elas,0.11798902622213325,0.40449656405196155,0.6784936934158249
2010,s4,4,elas_asym,0.09580081596148543,0.360981877773807,0.6564291434759677
2011,d1,1,elas,-0.36225100511485253,-0.016624052143125408,0.08592923790477143
2011,d1,1,elas_asym,-0.390037545916269,0.010255282661346002,0.06695585128941539
2011,d2,2,elas,-0.36115887373477396,-0.0807199181886625,0.15195691964851474
2011,d2,2,elas_asym,-0.26612960317118284,-0.03730618082630272,0.12356572894505542
2011,g1,1,elas,0.16752497684840734,0.32838443066621736,0.46608127433249646
2011,g1,1,elas_asym,0.2524812821170433,0.4078247737855125,0.6025019691639512
2011,r1,1,elas,-0.10815393483189506,0.08267089471859546,0.3326953034137542
2011,r1,1,elas_asym,0.01236997733776541,0.08958300385699915,0.3890365350093289
2011,r2,2,elas,0.36320721969368935,0.6197102895981483,0.8360237456874511
2011,r2,2,elas_asym,0.2968842360819349,0.5884074893757694,0.7953514738984081
2011,s1,1,elas,0.02058924548506733,0.11848585217507901,0.3645753846496619
2011,s1,1,elas_asym,0.014052327028989942,0.09339984790286536,0.41086612716767923
2011,s2,2,elas,0.01620240320576203,0.08147579605708044,0.21300826723898061
2011,s2,2,elas_asym,0.013985064245089551,0.07308948530858658,0.21707884252036716
2011,s3,3,elas,0.3478134514320455,0.5662451734821603,0.7595390499658392
2011,s3,3,elas_asym,0.3100141501469803,0.634301923130422,0.8563115905170507
2011,s4,4,elas,0.14948455042850545,0.38461797396378783,0.71239782766323
2011,s4,4,elas_asym,0.08839494288618303,0.2942180868513893,0.6949041657717346
2012,d1,1,elas,-0.047979722259636086,0.09827186898382316,0.23650138227929426
2012,d1,1,elas_asym,-0.05225411948050264,0.02360325464346949,0.06349675788027226
2012,d2,2,elas,-0.40017958266024867,-0.16607748118812138,0.032785738933033125
2012,d2,2,elas_asym,-0.34769702149878806,-0.12848803217636703,0.02965347935775145
2012,g1,1,elas,0.3048457849307879,0.47144523096533364,0.625805881326239
2012,g1,1,elas_asym,0.5031327772972013,0.7005429546358033,0.8651990690329773
2012,r1,1,elas,-0.12297189684770723,0.01830311841472343,0.2126739553745166
2012,r1,1,elas_asym,0.0019737863056014937,0.02809707656173828,0.2126874774696611
2012,r2,2,elas,0.5755333216888806,0.8208271750003169,1.007240992052132
2012,r2,2,elas_asym,0.5359768422390935,0.8173697579457937,0.9462157216670368
2012,s1,1,elas,0.003972087432974604,0.05096554258647523,0.30968146365611204
2012,s1,1,elas_asym,0.0036181063535736945,0.029517376532032246,0.22632426363741198
2012,s2,2,elas,0.008548247397317256,0.051878557596632735,0.1816004572295748
2012,s2,2,elas_asym,0.004883072732850282,0.030939567232268955,0.11964862759181036
2012,s3,3,elas,0.27928134240211766,0.6102210969056232,0.8395912933597994
2012,s3,3,elas_asym,0.542285460936267,0.8350040862429169,0.9595241660790633
2012,s4,4,elas,0.06567864565048989,0.2536420654049849,0.6949119049642303
2012,s4,4,elas_asym,0.022450409395888417,0.12452033021378696,0.44216147376857695
2013,d1,1,elas,-0.22875639456787833,0.018772639215842102,0.08555919157492095
2013,d1,1,elas_asym,-0.2980045291229447,0.03732355783004414,0.09043238985176943
2013,d2,2,elas,-0.31055178159049973,-0.043852203224485575,0.1849349221378045
2013,d2,2,elas_asym,-0.514559834368312,-0.17927693864605956,0.10163983700486588
2013,g1,1,elas,0.4286873667705616,0.5689486517411018,0.6889776998195275
2013,g1,1,elas_asym,0.4404784300283314,0.5867789000615409,0.7406719031409644
2013,r1,1,elas,0.04990952869092331,0.2028248226010042,0.4788308562948379
2013,r1,1,elas_asym,0.0107410925549342,0.07623345513687013,0.527025156762323
2013,r2,2,elas,0.2701914269185227,0.5819563996094792,0.7629558874429032
2013,r2,2,elas_asym,0.28640880572692046,0.6932033225182488,0.866780171966389
2013,s1,1,elas,0.005101684252290762,0.04535888104192731,0.2802215768050398
2013,s1,1,elas_asym,0.009906565809234918,0.07622406519131474,0.5409229464266523
2013,s2,2,elas,0.011921248764378554,0.05593443936719811,0.17470441522539348
2013,s2,2,elas_asym,0.012356261147520881,0.06092802030081643,0.20016083124245843
2013,s3,3,elas,0.5381673607905977,0.8127936453399505,0.9475641491127496
2013,s3,3,elas_asym,0.2993847337080423,0.7379041428922,0.9094302694248666
2013,s4,4,elas,0.04896242810634849,0.17206710377775214,0.43782390902252594
2013,s4,4,elas_asym,0.03699469219102414,0.13907150475935337,0.39206497490797765
2014,d1,1,elas,-0.06913323758283135,0.034775904293407336,0.11145878041793948
2014,d1,1,elas_asym,-0.20371983776530483,0.03493991573095218,0.08046188069473269
2014,d2,2,elas,-0.445308400098171,-0.16167430509168193,0.11757185282368945
2014,d2,2,elas_asym,-0.7308154995963885,-0.355286313372926,0.0715130317896342
2014,g1,1,elas,0.48448009891344146,0.6621311325225334,0.8016925573765847
2014,g1,1,elas_asym,0.6324812289329973,0.82268714393898,0.9211688543656912
2014,r1,1,elas,0.09991735940244184,0.23838636163982518,0.4698650905186511
2014,r1,1,elas_asym,0.01213826078406019,0.06114784402986814,0.49508922132152344
2014,r2,2,elas,0.4125343869063866,0.6946187435701314,0.8558052306473105
2014,r2,2,elas_asym,0.36444086839957,0.8366291645332609,0.9445104265801225
2014,s1,1,elas,0.003045718907667077,0.0362908717740108,0.4913437861004314
2014,s1,1,elas_asym,0.008477369949958666,0.05766807664905847,0.5150255439548144
2014,s2,2,elas,0.007207695277950102,0.04094250060758109,0.15591340457593314
2014,s2,2,elas_asym,0.004616464849799354,0.02543292664038404,0.10897063825090782
2014,s3,3,elas,0.2516226912653955,0.7694518460733424,0.903995543138469
2014,s3,3,elas_asym,0.3651114066701848,0.8568260584711126,0.9571429013303423
2014,s4,4,elas,0.021751991150994777,0.08470902649524348,0.31236204226832776
2014,s4,4,elas_asym,0.010818192597419238,0.050197068502529876,0.1958089337907966
2015,d1,1,elas,-0.3280379998254155,0.003796858352423313,0.10052304571866194
2015,d1,1,elas_asym,-0.26732030714224836,0.03298080059614179,0.09896525841734191
2015,d2,2,elas,-0.6428525310167037,-0.15218999971703778,0.1627666232200148
2015,d2,2,elas_asym,-0.4898012601031669,-0.1225833261460555,0.11108676567052676
2015,g1,1,elas,0.3555447357418728,0.5254040670924345,0.6727097621020287
2015,g1,1,elas_asym,0.416442288147296,0.6120714523083793,0.7985603174018063
2015,r1,1,elas,-0.08354997179307165,0.16733312369655007,0.4757117901484293
2015,r1,1,elas_asym,0.010228171848052503,0.11300409824365956,0.44878219766140404
2015,r2,2,elas,0.20234979036293563,0.5087555612328667,0.7825971776628327
2015,r2,2,elas_asym,0.27534702420079943,0.5912580249913918,0.8277461356023788
2015,s1,1,elas,0.03074363144865281,0.1834957052593651,0.47670864334028135
2015,s1,1,elas_asym,0.014628988425659385,0.11718845015781554,0.46036540221343597
2015,s2,2,elas,0.026898032972305124,0.11257446151063322,0.28751933648887523
2015,s2,2,elas_asym,0.01785479088922841,0.08609643061734815,0.28027151013967766
2015,s3,3,elas,0.4268448920594248,0.6771959215471348,0.8686304781583768
2015,s3,3,elas_asym,0.2926726376020096,0.6174026548242637,0.8639619156722971
2015,s4,4,elas,0.08422052344649683,0.2127997959467367,0.4525682331151033
2015,s4,4,elas_asym,0.05960111368663825,0.2044699762807707,0.5081925158134832
2016,d1,1,elas,0.022106579816844107,0.15211986064858612,0.29356399697580615
2016,d1,1,elas_asym,0.0029416203524840695,0.0395506883798616,0.08847046745372572
2016,d2,2,elas,-0.6843741918252566,-0.2929020852603629,-0.023132289245587252
2016,d2,2,elas_asym,-0.41210410876201525,-0.185585170911786,-0.023507897501441045
2016,g1,1,elas,0.21068001315238002,0.38394062620294145,0.5549950178083646
2016,g1,1,elas_asym,0.42711182978074214,0.5554353637458667,0.7102171341831587
2016,r1,1,elas,-0.24358730015936642,-0.051915685811593004,0.20666090926901076
2016,r1,1,elas_asym,-9.78692897913248e-4,0.019338682880675792,0.19109886451747204
2016,r2,2,elas,0.514060302851134,0.7498429907424211,0.9556690032534179
2016,r2,2,elas_asym,0.5379964138580728,0.7472020731128033,0.8853025899048668
2016,s1,1,elas,0.002727319869136675,0.07100602279431811,0.3984194429313955
2016,s1,1,elas_asym,0.001643699521539384,0.02206183806157469,0.2017641167857611
2016,s2,2,elas,0.019186476986557007,0.09995647259071871,0.27676941028761937
2016,s2,2,elas_asym,0.008534311868500458,0.051191682523622856,0.17079545535512808
2016,s3,3,elas,0.3387862923256458,0.6567541304394124,0.8866589437236108
2016,s3,3,elas_asym,0.5537184722076357,0.7798084989262526,0.9205920623348737
2016,s4,4,elas,0.11289007517947988,0.2925671254463791,0.6131080706160703
2016,s4,4,elas_asym,0.07846118195929783,0.2410054882163834,0.48683194327499163
2017,d1,1,elas,0.03226639249622864,0.1072685964124408,0.23037735474319454
2017,d1,1,elas_asym,0.010207677167218977,0.0378324331764423,0.07624291893698595
2017,d2,2,elas,-0.41970320807392103,-0.22319970165415975,-0.08316961253186794
2017,d2,2,elas_asym,-0.35767373487030196,-0.18815193362652038,-0.07009503432842264
2017,g1,1,elas,0.40584245898828475,0.5050257989835649,0.614121699515142
2017,g1,1,elas_asym,0.4742818676623447,0.5690992554629877,0.6951780013350463
2017,r1,1,elas,-0.11974212206270436,-0.02253218949285718,0.07547913198641
2017,r1,1,elas_asym,-5.062032762655802e-4,0.006598355868259062,0.07194718455920804
2017,r2,2,elas,0.730970062150279,0.8444101124424503,0.9552679796327006
2017,r2,2,elas_asym,0.7137227513847442,0.8079027277750368,0.8931128360263044
2017,s1,1,elas,1.0409502876989075e-5,0.012312518003654516,0.15722504459407144
2017,s1,1,elas_asym,4.4542406709854285e-4,0.007674858543160781,0.07650088635055145
2017,s2,2,elas,0.006758835333040577,0.04725309474989725,0.14320241297132044
2017,s2,2,elas_asym,0.006414917417639811,0.037677090339966246,0.10848530271963616
2017,s3,3,elas,0.5941398522178741,0.7722127868914193,0.9025059420148145
2017,s3,3,elas_asym,0.7426900762763421,0.8420154099841444,0.9252813672818607
2017,s4,4,elas,0.12939188501592894,0.2823867669920066,0.46269915134424955
2017,s4,4,elas_asym,0.10437419666378711,0.2377992656490224,0.3835193420564767
2018,d1,1,elas,-0.02103372368137648,0.014026286505777474,0.055132990846510674
2018,d1,1,elas_asym,0.009541145329788728,0.061156117200400685,0.10254586628535542
2018,d2,2,elas,-0.23544776743201146,-0.06789742763389328,0.08825931694690077
2018,d2,2,elas_asym,-0.42294322673868556,-0.23238241090479284,-0.056224467466582335
2018,g1,1,elas,0.08913546431139789,0.24541421079605574,0.37768725845061596
2018,g1,1,elas_asym,0.24004190656626057,0.368978341743495,0.5312515311848149
2018,r1,1,elas,0.0188997955052669,0.11749330971686733,0.2357063181149813
2018,r1,1,elas_asym,0.0022276648639572155,0.03202048707366323,0.2029310746150079
2018,r2,2,elas,0.21359461976281402,0.3292569116822226,0.44241085801860647
2018,r2,2,elas_asym,0.41630919564615304,0.5913094408876254,0.74522417920053
2018,s1,1,elas,2.990606742674373e-4,0.015181561571763869,0.11559734340482905
2018,s1,1,elas_asym,0.0013377005964502592,0.031869258998168275,0.21372590589975893
2018,s2,2,elas,0.029349253279918754,0.12722599538868562,0.2549736284924771
2018,s2,2,elas_asym,0.021190602719854908,0.13273289762449153,0.30320726315875024
2018,s3,3,elas,0.7599949717091471,0.8849270589143932,0.9891168082453692
2018,s3,3,elas_asym,0.45721444070069717,0.6428935989905634,0.8029873643317662
2018,s4,4,elas,0.32416693238473077,0.469060728562944,0.6324216346942082
2018,s4,4,elas_asym,0.24037086989855327,0.4282484086199375,0.6513408186319645
